seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,rob_test_0,init
1338,5,1,2,16,1.0,1,0,Mu1-unconst,NSWAP,-1.0,False
1505,5,1,2,17,0.75,1,0,Mu1-unconst,NSWAP,-1.0,True
1505,5,1,2,17,1.0,1,0,Mu1-unconst,NSWAP,-1.0,False
1682,5,1,2,18,0.75,1,0,Mu1-unconst,NSWAP,1.0,True
1682,5,1,2,18,1.0,1,0,Mu1-unconst,NSWAP,1.0,False
1869,5,1,2,19,0.0,2,0,Mu1-unconst,NSWAP,-1.0,True
1869,5,1,2,19,1.0,2,0,Mu1-unconst,NSWAP,-1.0,False
2066,5,1,2,20,0.25,0,0,Mu1-unconst,NSWAP,0.0,True
2066,5,1,2,20,1.0,0,0,Mu1-unconst,NSWAP,1.0,False
2273,5,1,2,21,0.75,1,0,Mu1-unconst,NSWAP,-1.0,True
2273,5,1,2,21,1.0,1,0,Mu1-unconst,NSWAP,-1.0,False
2490,5,1,2,22,1.0,0,0,Mu1-unconst,NSWAP,-1.0,True
2490,5,1,2,22,1.0,0,0,Mu1-unconst,NSWAP,-1.0,False
2717,5,1,2,23,0.75,0,0,Mu1-unconst,NSWAP,-1.0,True
2717,5,1,2,23,1.0,0,0,Mu1-unconst,NSWAP,-1.0,False
126,25,1,2,0,0.958333,19,9,Mu1-unconst,NSWAP,-1.0,True
5859,10,1,2,24,0.777778,4,0,Mu1-unconst,NSWAP,-1.0,True
5859,10,1,2,24,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
6351,10,1,2,25,0.888889,6,0,Mu1-unconst,NSWAP,-1.0,True
6351,10,1,2,25,1.0,6,0,Mu1-unconst,NSWAP,-1.0,False
6863,10,1,2,26,0.888889,3,0,Mu1-unconst,NSWAP,3.0,True
6863,10,1,2,26,1.0,3,0,Mu1-unconst,NSWAP,3.0,False
7395,10,1,2,27,1.0,4,0,Mu1-unconst,NSWAP,-1.0,True
7395,10,1,2,27,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
7947,10,1,2,28,0.888889,4,0,Mu1-unconst,NSWAP,-1.0,True
7947,10,1,2,28,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
8519,10,1,2,29,0.888889,2,0,Mu1-unconst,NSWAP,-1.0,True
8519,10,1,2,29,1.0,2,0,Mu1-unconst,NSWAP,-1.0,False
1011,10,1,10,0,0.863414,4,0,Mu1-unconst,NSWAP,5.0,True
14574,25,1,2,24,0.958333,19,9,Mu1-unconst,NSWAP,-1.0,True
19275,25,1,25,12,0.949367,16,9,Mu1-unconst,NSWAP,18.0,True
126,25,1,2,0,1.0,19,9,Mu1-unconst,NSWAP,-1.0,False
153,25,1,2,1,0.958333,19,9,Mu1-unconst,NSWAP,-1.0,True
423,10,1,2,6,1.0,5,0,Mu1-unconst,NSWAP,-1.0,False
555,10,1,2,7,0.888889,5,0,Mu1-unconst,NSWAP,-1.0,True
555,10,1,2,7,1.0,5,0,Mu1-unconst,NSWAP,-1.0,False
707,10,1,2,8,0.888889,6,0,Mu1-unconst,NSWAP,-1.0,True
707,10,1,2,8,1.0,6,0,Mu1-unconst,NSWAP,-1.0,False
879,10,1,2,9,1.0,4,1,Mu1-unconst,NSWAP,-1.0,True
879,10,1,2,9,1.0,4,1,Mu1-unconst,NSWAP,-1.0,False
1071,10,1,2,10,0.888889,4,0,Mu1-unconst,NSWAP,-1.0,True
1071,10,1,2,10,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
1283,10,1,2,11,0.888889,5,0,Mu1-unconst,NSWAP,-1.0,True
1283,10,1,2,11,1.0,5,0,Mu1-unconst,NSWAP,-1.0,False
1515,10,1,2,12,0.888889,5,1,Mu1-unconst,NSWAP,5.0,True
1515,10,1,2,12,1.0,5,1,Mu1-unconst,NSWAP,-1.0,False
1767,10,1,2,13,1.0,4,0,Mu1-unconst,NSWAP,-1.0,True
1767,10,1,2,13,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
2039,10,1,2,14,0.888889,6,0,Mu1-unconst,NSWAP,-1.0,True
2039,10,1,2,14,1.0,6,0,Mu1-unconst,NSWAP,-1.0,False
2331,10,1,2,15,1.0,5,0,Mu1-unconst,NSWAP,5.0,True
2331,10,1,2,15,1.0,5,0,Mu1-unconst,NSWAP,5.0,False
2643,10,1,2,16,0.888889,3,2,Mu1-unconst,NSWAP,5.0,True
2643,10,1,2,16,1.0,3,2,Mu1-unconst,NSWAP,5.0,False
2975,10,1,2,17,0.888889,3,0,Mu1-unconst,NSWAP,-1.0,True
2975,10,1,2,17,1.0,3,0,Mu1-unconst,NSWAP,-1.0,False
3327,10,1,2,18,0.888889,5,0,Mu1-unconst,NSWAP,-1.0,True
3327,10,1,2,18,1.0,5,0,Mu1-unconst,NSWAP,-1.0,False
3699,10,1,2,19,0.888889,3,0,Mu1-unconst,NSWAP,-1.0,True
3699,10,1,2,19,1.0,3,0,Mu1-unconst,NSWAP,-1.0,False
14574,25,1,2,24,1.0,19,9,Mu1-unconst,NSWAP,-1.0,False
15801,25,1,2,25,1.0,20,9,Mu1-unconst,NSWAP,-1.0,True
153,25,1,2,1,1.0,19,9,Mu1-unconst,NSWAP,-1.0,False
230,25,1,2,2,1.0,18,4,Mu1-unconst,NSWAP,-1.0,True
4091,10,1,2,20,1.0,4,0,Mu1-unconst,NSWAP,-1.0,True
4091,10,1,2,20,1.0,4,0,Mu1-unconst,NSWAP,-1.0,False
4503,10,1,2,21,0.888889,5,1,Mu1-unconst,NSWAP,-1.0,True
4503,10,1,2,21,1.0,5,1,Mu1-unconst,NSWAP,-1.0,False
4935,10,1,2,22,1.0,3,0,Mu1-unconst,NSWAP,-1.0,True
4935,10,1,2,22,1.0,3,0,Mu1-unconst,NSWAP,-1.0,False
5387,10,1,2,23,0.777778,6,1,Mu1-unconst,NSWAP,7.0,True
5387,10,1,2,23,1.0,6,1,Mu1-unconst,NSWAP,-1.0,False
15801,25,1,2,25,1.0,20,9,Mu1-unconst,NSWAP,-1.0,False
17078,25,1,2,26,0.916667,20,9,Mu1-unconst,NSWAP,-1.0,True
230,25,1,2,2,1.0,18,4,Mu1-unconst,NSWAP,-1.0,False
357,25,1,2,3,0.958333,16,7,Mu1-unconst,NSWAP,16.0,True
17078,25,1,2,26,1.0,20,9,Mu1-unconst,NSWAP,-1.0,False
29099,50,1,2,24,0.979592,43,27,Mu1-unconst,NSWAP,-1.0,True
251,50,1,2,0,0.918367,44,24,Mu1-unconst,NSWAP,-1.0,True
357,25,1,2,3,1.0,16,7,Mu1-unconst,NSWAP,16.0,False
18405,25,1,2,27,0.958333,15,7,Mu1-unconst,NSWAP,-1.0,True
18405,25,1,2,27,1.0,15,7,Mu1-unconst,NSWAP,-1.0,False
534,25,1,2,4,0.916667,18,5,Mu1-unconst,NSWAP,-1.0,True
21287,50,1,10,18,0.977644,42,24,Mu1-unconst,NSWAP,-1.0,True
534,25,1,2,4,1.0,18,5,Mu1-unconst,NSWAP,-1.0,False
38525,50,1,25,12,0.971894,40,25,Mu1-unconst,NSWAP,44.0,True
761,25,1,2,5,1.0,19,8,Mu1-unconst,NSWAP,-1.0,True
19782,25,1,2,28,0.875,15,5,Mu1-unconst,NSWAP,-1.0,True
761,25,1,2,5,1.0,19,8,Mu1-unconst,NSWAP,-1.0,False
1038,25,1,2,6,0.958333,19,8,Mu1-unconst,NSWAP,-1.0,True
29099,50,1,2,24,1.0,43,27,Mu1-unconst,NSWAP,-1.0,False
19782,25,1,2,28,1.0,15,5,Mu1-unconst,NSWAP,-1.0,False
21209,25,1,2,29,0.958333,19,8,Mu1-unconst,NSWAP,-1.0,True
1038,25,1,2,6,1.0,18,8,Mu1-unconst,NSWAP,-1.0,False
1365,25,1,2,7,0.916667,16,7,Mu1-unconst,NSWAP,-1.0,True
1365,25,1,2,7,1.0,16,7,Mu1-unconst,NSWAP,-1.0,False
126863,50,1,50,6,0.972036,40,26,Mu1-unconst,NSWAP,44.0,True
21209,25,1,2,29,1.0,19,8,Mu1-unconst,NSWAP,-1.0,False
1742,25,1,2,8,1.0,19,7,Mu1-unconst,NSWAP,-1.0,True
1742,25,1,2,8,1.0,19,7,Mu1-unconst,NSWAP,-1.0,False
2526,25,1,10,0,0.928908,18,8,Mu1-unconst,NSWAP,-1.0,True
31551,50,1,2,25,0.959184,42,25,Mu1-unconst,NSWAP,42.0,True
251,50,1,2,0,1.0,43,24,Mu1-unconst,NSWAP,-1.0,False
2169,25,1,2,9,0.958333,18,6,Mu1-unconst,NSWAP,-1.0,True
2169,25,1,2,9,1.0,18,6,Mu1-unconst,NSWAP,-1.0,False
2646,25,1,2,10,1.0,19,8,Mu1-unconst,NSWAP,-1.0,True
2646,25,1,2,10,1.0,19,8,Mu1-unconst,NSWAP,-1.0,False
3173,25,1,2,11,1.0,17,7,Mu1-unconst,NSWAP,-1.0,True
3173,25,1,2,11,1.0,17,7,Mu1-unconst,NSWAP,-1.0,False
3750,25,1,2,12,0.958333,17,6,Mu1-unconst,NSWAP,-1.0,True
3750,25,1,2,12,1.0,17,6,Mu1-unconst,NSWAP,-1.0,False
4377,25,1,2,13,1.0,17,8,Mu1-unconst,NSWAP,-1.0,True
4377,25,1,2,13,1.0,17,8,Mu1-unconst,NSWAP,-1.0,False
5054,25,1,2,14,1.0,20,11,Mu1-unconst,NSWAP,22.0,True
5054,25,1,2,14,1.0,20,11,Mu1-unconst,NSWAP,22.0,False
5781,25,1,2,15,0.875,18,8,Mu1-unconst,NSWAP,-1.0,True
5781,25,1,2,15,1.0,18,8,Mu1-unconst,NSWAP,18.0,False
6558,25,1,2,16,0.958333,16,6,Mu1-unconst,NSWAP,-1.0,True
31551,50,1,2,25,1.0,42,25,Mu1-unconst,NSWAP,-1.0,False
6558,25,1,2,16,1.0,16,6,Mu1-unconst,NSWAP,-1.0,False
7385,25,1,2,17,0.875,18,7,Mu1-unconst,NSWAP,-1.0,True
7385,25,1,2,17,1.0,18,7,Mu1-unconst,NSWAP,-1.0,False
8262,25,1,2,18,0.875,20,6,Mu1-unconst,NSWAP,-1.0,True
8262,25,1,2,18,1.0,20,6,Mu1-unconst,NSWAP,-1.0,False
9189,25,1,2,19,1.0,18,6,Mu1-unconst,NSWAP,-1.0,True
9189,25,1,2,19,1.0,18,6,Mu1-unconst,NSWAP,-1.0,False
303,50,1,2,1,0.959184,45,29,Mu1-unconst,NSWAP,-1.0,True
10166,25,1,2,20,0.958333,19,9,Mu1-unconst,NSWAP,-1.0,True
10166,25,1,2,20,1.0,19,9,Mu1-unconst,NSWAP,-1.0,False
11193,25,1,2,21,0.916667,19,8,Mu1-unconst,NSWAP,-1.0,True
11193,25,1,2,21,1.0,19,8,Mu1-unconst,NSWAP,-1.0,False
12270,25,1,2,22,0.916667,17,7,Mu1-unconst,NSWAP,-1.0,True
34103,50,1,2,26,0.959184,43,25,Mu1-unconst,NSWAP,-1.0,True
12270,25,1,2,22,1.0,17,7,Mu1-unconst,NSWAP,-1.0,False
13397,25,1,2,23,0.958333,19,5,Mu1-unconst,NSWAP,-1.0,True
13397,25,1,2,23,1.0,19,5,Mu1-unconst,NSWAP,-1.0,False
303,50,1,2,1,1.0,45,29,Mu1-unconst,NSWAP,-1.0,False
34103,50,1,2,26,1.0,43,25,Mu1-unconst,NSWAP,-1.0,False
455,50,1,2,2,1.0,44,26,Mu1-unconst,NSWAP,-1.0,True
36755,50,1,2,27,0.979592,45,27,Mu1-unconst,NSWAP,-1.0,True
36755,50,1,2,27,1.0,45,27,Mu1-unconst,NSWAP,-1.0,False
455,50,1,2,2,1.0,44,26,Mu1-unconst,NSWAP,-1.0,False
39507,50,1,2,28,1.0,43,28,Mu1-unconst,NSWAP,-1.0,True
707,50,1,2,3,0.938776,42,30,Mu1-unconst,NSWAP,-1.0,True
39507,50,1,2,28,1.0,43,28,Mu1-unconst,NSWAP,-1.0,False
707,50,1,2,3,1.0,41,30,Mu1-unconst,NSWAP,-1.0,False
42359,50,1,2,29,0.959184,40,23,Mu1-unconst,NSWAP,-1.0,True
1011,10,1,10,0,0.945065,3,0,Mu1-unconst,NSWAP,4.0,False
1023,10,1,10,1,0.855603,1,0,Mu1-unconst,NSWAP,1.0,True
1059,50,1,2,4,1.0,43,28,Mu1-unconst,NSWAP,-1.0,True
4287,10,1,10,18,0.942622,2,2,Mu1-unconst,NSWAP,5.0,False
4659,10,1,10,19,0.863414,2,0,Mu1-unconst,NSWAP,2.0,True
1059,50,1,2,4,1.0,43,28,Mu1-unconst,NSWAP,-1.0,False
42359,50,1,2,29,1.0,40,23,Mu1-unconst,NSWAP,-1.0,False
1511,50,1,2,5,1.0,42,27,Mu1-unconst,NSWAP,-1.0,True
1511,50,1,2,5,1.0,42,27,Mu1-unconst,NSWAP,-1.0,False
2063,50,1,2,6,0.979592,43,23,Mu1-unconst,NSWAP,-1.0,True
5051,50,1,10,0,0.970979,42,26,Mu1-unconst,NSWAP,-1.0,True
2063,50,1,2,6,1.0,43,23,Mu1-unconst,NSWAP,-1.0,False
2715,50,1,2,7,1.0,42,26,Mu1-unconst,NSWAP,-1.0,True
2715,50,1,2,7,1.0,42,26,Mu1-unconst,NSWAP,-1.0,False
3467,50,1,2,8,1.0,44,27,Mu1-unconst,NSWAP,-1.0,True
3467,50,1,2,8,1.0,44,27,Mu1-unconst,NSWAP,-1.0,False
4319,50,1,2,9,1.0,43,23,Mu1-unconst,NSWAP,-1.0,True
1023,10,1,10,1,0.938025,1,0,Mu1-unconst,NSWAP,2.0,False
1055,10,1,10,2,0.868532,3,0,Mu1-unconst,NSWAP,4.0,True
4659,10,1,10,19,0.947622,2,0,Mu1-unconst,NSWAP,4.0,False
5051,10,1,10,20,0.846397,2,0,Mu1-unconst,NSWAP,2.0,True
4319,50,1,2,9,1.0,43,23,Mu1-unconst,NSWAP,-1.0,False
5271,50,1,2,10,0.938776,42,24,Mu1-unconst,NSWAP,-1.0,True
5271,50,1,2,10,1.0,42,24,Mu1-unconst,NSWAP,-1.0,False
6323,50,1,2,11,0.959184,45,27,Mu1-unconst,NSWAP,-1.0,True
6323,50,1,2,11,1.0,45,27,Mu1-unconst,NSWAP,-1.0,False
5051,10,1,10,20,0.945065,2,0,Mu1-unconst,NSWAP,5.0,False
5463,10,1,10,21,0.854656,4,1,Mu1-unconst,NSWAP,5.0,True
7475,50,1,2,12,1.0,46,24,Mu1-unconst,NSWAP,46.0,True
1055,10,1,10,2,0.94028,3,0,Mu1-unconst,NSWAP,4.0,False
1107,10,1,10,3,0.83603,3,0,Mu1-unconst,NSWAP,4.0,True
7475,50,1,2,12,1.0,46,24,Mu1-unconst,NSWAP,46.0,False
8727,50,1,2,13,1.0,42,24,Mu1-unconst,NSWAP,-1.0,True
8727,50,1,2,13,1.0,42,24,Mu1-unconst,NSWAP,-1.0,False
10079,50,1,2,14,0.979592,44,27,Mu1-unconst,NSWAP,-1.0,True
2526,25,1,10,0,1.0,17,8,Mu1-unconst,NSWAP,21.0,False
2553,25,1,10,1,0.944098,17,7,Mu1-unconst,NSWAP,-1.0,True
10079,50,1,2,14,1.0,44,27,Mu1-unconst,NSWAP,-1.0,False
11531,50,1,2,15,0.979592,44,26,Mu1-unconst,NSWAP,-1.0,True
11531,50,1,2,15,1.0,44,26,Mu1-unconst,NSWAP,-1.0,False
5463,10,1,10,21,0.94028,4,1,Mu1-unconst,NSWAP,-1.0,False
5895,10,1,10,22,0.856556,4,0,Mu1-unconst,NSWAP,4.0,True
1107,10,1,10,3,0.931707,3,0,Mu1-unconst,NSWAP,5.0,False
1179,10,1,10,4,0.856556,2,1,Mu1-unconst,NSWAP,-1.0,True
13083,50,1,2,16,0.959184,45,25,Mu1-unconst,NSWAP,-1.0,True
10662,25,1,10,18,1.0,16,8,Mu1-unconst,NSWAP,-1.0,False
11589,25,1,10,19,0.929453,18,10,Mu1-unconst,NSWAP,18.0,True
13083,50,1,2,16,1.0,43,25,Mu1-unconst,NSWAP,-1.0,False
14735,50,1,2,17,1.0,44,27,Mu1-unconst,NSWAP,-1.0,True
1179,10,1,10,4,0.947622,2,1,Mu1-unconst,NSWAP,-1.0,False
1271,10,1,10,5,0.839411,1,0,Mu1-unconst,NSWAP,-1.0,True
14735,50,1,2,17,1.0,44,27,Mu1-unconst,NSWAP,-1.0,False
16487,50,1,2,18,1.0,43,26,Mu1-unconst,NSWAP,-1.0,True
16487,50,1,2,18,1.0,43,26,Mu1-unconst,NSWAP,-1.0,False
18339,50,1,2,19,1.0,43,25,Mu1-unconst,NSWAP,-1.0,True
18339,50,1,2,19,1.0,43,25,Mu1-unconst,NSWAP,-1.0,False
20291,50,1,2,20,0.979592,41,26,Mu1-unconst,NSWAP,41.0,True
5895,10,1,10,22,0.938025,2,0,Mu1-unconst,NSWAP,5.0,False
6347,10,1,10,23,0.862414,3,0,Mu1-unconst,NSWAP,4.0,True
20291,50,1,2,20,1.0,41,26,Mu1-unconst,NSWAP,-1.0,False
22343,50,1,2,21,0.979592,43,29,Mu1-unconst,NSWAP,-1.0,True
22343,50,1,2,21,1.0,43,29,Mu1-unconst,NSWAP,-1.0,False
24495,50,1,2,22,0.979592,42,25,Mu1-unconst,NSWAP,-1.0,True
1271,10,1,10,5,0.93585,1,0,Mu1-unconst,NSWAP,4.0,False
1383,10,1,10,6,0.868532,2,0,Mu1-unconst,NSWAP,5.0,True
24495,50,1,2,22,1.0,42,25,Mu1-unconst,NSWAP,-1.0,False
26747,50,1,2,23,1.0,43,26,Mu1-unconst,NSWAP,-1.0,True
26747,50,1,2,23,1.0,43,26,Mu1-unconst,NSWAP,-1.0,False
2553,25,1,10,1,1.0,17,7,Mu1-unconst,NSWAP,-1.0,False
2630,25,1,10,2,0.936962,18,8,Mu1-unconst,NSWAP,18.0,True
21287,50,1,10,18,1.0,42,24,Mu1-unconst,NSWAP,44.0,False
23139,50,1,10,19,0.968826,42,24,Mu1-unconst,NSWAP,-1.0,True
6347,10,1,10,23,0.94028,2,0,Mu1-unconst,NSWAP,3.0,False
6819,10,1,10,24,0.867492,2,0,Mu1-unconst,NSWAP,3.0,True
1383,10,1,10,6,0.931707,2,0,Mu1-unconst,NSWAP,5.0,False
1515,10,1,10,7,0.855603,4,1,Mu1-unconst,NSWAP,4.0,True
11589,25,1,10,19,1.0,17,10,Mu1-unconst,NSWAP,19.0,False
12566,25,1,10,20,0.946931,17,8,Mu1-unconst,NSWAP,-1.0,True
6819,10,1,10,24,0.945065,1,0,Mu1-unconst,NSWAP,5.0,False
7311,10,1,10,25,0.859454,3,0,Mu1-unconst,NSWAP,5.0,True
1515,10,1,10,7,0.945065,4,1,Mu1-unconst,NSWAP,4.0,False
1667,10,1,10,8,0.825493,2,0,Mu1-unconst,NSWAP,5.0,True
7311,10,1,10,25,0.94028,3,0,Mu1-unconst,NSWAP,5.0,False
7823,10,1,10,26,0.839411,3,0,Mu1-unconst,NSWAP,-1.0,True
1667,10,1,10,8,0.94028,2,0,Mu1-unconst,NSWAP,3.0,False
1839,10,1,10,9,0.826281,1,0,Mu1-unconst,NSWAP,-1.0,True
7823,10,1,10,26,0.945065,3,0,Mu1-unconst,NSWAP,6.0,False
8355,10,1,10,27,0.847292,3,0,Mu1-unconst,NSWAP,-1.0,True
1839,10,1,10,9,0.93585,1,0,Mu1-unconst,NSWAP,-1.0,False
2031,10,1,10,10,0.862414,3,1,Mu1-unconst,NSWAP,4.0,True
5051,50,1,10,0,1.0,42,26,Mu1-unconst,NSWAP,-1.0,False
5103,50,1,10,1,0.966952,42,29,Mu1-unconst,NSWAP,-1.0,True
8355,10,1,10,27,0.942622,3,0,Mu1-unconst,NSWAP,4.0,False
8907,10,1,10,28,0.859454,4,0,Mu1-unconst,NSWAP,4.0,True
23139,50,1,10,19,1.0,42,24,Mu1-unconst,NSWAP,-1.0,False
25091,50,1,10,20,0.97082,40,25,Mu1-unconst,NSWAP,-1.0,True
2630,25,1,10,2,1.0,17,8,Mu1-unconst,NSWAP,-1.0,False
2757,25,1,10,3,0.957417,18,8,Mu1-unconst,NSWAP,-1.0,True
2031,10,1,10,10,0.93585,2,1,Mu1-unconst,NSWAP,4.0,False
2243,10,1,10,11,0.840268,3,1,Mu1-unconst,NSWAP,4.0,True
12566,25,1,10,20,1.0,17,8,Mu1-unconst,NSWAP,-1.0,False
13593,25,1,10,21,0.949158,15,4,Mu1-unconst,NSWAP,16.0,True
8907,10,1,10,28,0.947622,4,0,Mu1-unconst,NSWAP,5.0,False
9479,10,1,10,29,0.882879,3,1,Mu1-unconst,NSWAP,4.0,True
2243,10,1,10,11,0.93585,3,1,Mu1-unconst,NSWAP,3.0,False
2475,10,1,10,12,0.841995,2,0,Mu1-unconst,NSWAP,4.0,True
9479,10,1,10,29,0.942622,3,1,Mu1-unconst,NSWAP,3.0,False
2757,25,1,10,3,1.0,18,8,Mu1-unconst,NSWAP,-1.0,False
2934,25,1,10,4,0.943754,19,10,Mu1-unconst,NSWAP,-1.0,True
2475,10,1,10,12,0.93585,1,0,Mu1-unconst,NSWAP,3.0,False
2727,10,1,10,13,0.862414,2,0,Mu1-unconst,NSWAP,-1.0,True
13593,25,1,10,21,1.0,15,4,Mu1-unconst,NSWAP,17.0,False
14670,25,1,10,22,0.933391,18,9,Mu1-unconst,NSWAP,-1.0,True
2727,10,1,10,13,0.942622,2,0,Mu1-unconst,NSWAP,5.0,False
2999,10,1,10,14,0.868532,5,0,Mu1-unconst,NSWAP,-1.0,True
5103,50,1,10,1,1.0,42,29,Mu1-unconst,NSWAP,-1.0,False
5255,50,1,10,2,0.976435,44,28,Mu1-unconst,NSWAP,-1.0,True
25091,50,1,10,20,1.0,39,25,Mu1-unconst,NSWAP,-1.0,False
27143,50,1,10,21,0.970504,41,27,Mu1-unconst,NSWAP,45.0,True
2999,10,1,10,14,0.94028,4,0,Mu1-unconst,NSWAP,6.0,False
3291,10,1,10,15,0.866461,2,0,Mu1-unconst,NSWAP,4.0,True
3291,10,1,10,15,0.945065,2,0,Mu1-unconst,NSWAP,4.0,False
3603,10,1,10,16,0.840268,2,0,Mu1-unconst,NSWAP,6.0,True
2934,25,1,10,4,1.0,18,10,Mu1-unconst,NSWAP,-1.0,False
3161,25,1,10,5,0.946931,15,4,Mu1-unconst,NSWAP,-1.0,True
3603,10,1,10,16,0.94028,2,0,Mu1-unconst,NSWAP,4.0,False
3935,10,1,10,17,0.873856,2,0,Mu1-unconst,NSWAP,5.0,True
3935,10,1,10,17,0.947622,2,0,Mu1-unconst,NSWAP,5.0,False
3161,25,1,10,5,1.0,15,4,Mu1-unconst,NSWAP,19.0,False
14670,25,1,10,22,1.0,18,9,Mu1-unconst,NSWAP,-1.0,False
3438,25,1,10,6,0.942735,17,8,Mu1-unconst,NSWAP,-1.0,True
15797,25,1,10,23,0.937269,18,9,Mu1-unconst,NSWAP,-1.0,True
5255,50,1,10,2,1.0,43,28,Mu1-unconst,NSWAP,-1.0,False
